,state,ground_truth,final_answer,completions_0,completions_1,completions_2,completions_3,completions_4,answers_0,answers_1,answers_2,answers_3,answers_4,total_prompt_tokens,total_completion_tokens
0,"Can you answer the following question as accurately as possible? Question: Ms. Perez : drove a total of ; 40 miles in 5 days. She . drove the , same number : : of miles each day. How many miles did . , , Ms. Perez . , . . , drive each day?: 
 Choices: A) 5, B) 7, C) 8, D) 9. Briefly explain your reasoning. Choose only one of A, B, C, or D. At the end, output only one final answer like \boxed{(A)}, \boxed{(B)}, \boxed{(C)}, or \boxed{(D)}. Do not add extra commentary after the answer. Do not include anything else on that final line.",C,C,[],[],[],[],[],C,C,C,C,C,3925,1882
1,"Can you answer the following question as accurately as possible? Question: ? ? Find the . quotient of −40 ÷ (−8).: 
 Choices: A) 1 over 5, B) −5, C) −1 over 5, D) 5. Briefly explain your reasoning. Choose only one of A, B, C, or D. At the end, output only one final answer like \boxed{(A)}, \boxed{(B)}, \boxed{(C)}, or \boxed{(D)}. Do not add extra commentary after the answer. Do not include anything else on that final line.",D,D,[],[],[],[],[],D,D,D,D,D,3175,1205
2,"Can you answer the following question as accurately as possible? Question: A soccer team has ? $90.00 ? to buy soccer balls. If one soccer ! ball ? costs $15.60, what is the greatest , , number of soccer . ; ? balls the ; team , can ! buy? ;: 
 Choices: A) 4, B) 5, C) 6, D) 7. Briefly explain your reasoning. Choose only one of A, B, C, or D. At the end, output only one final answer like \boxed{(A)}, \boxed{(B)}, \boxed{(C)}, or \boxed{(D)}. Do not add extra commentary after the answer. Do not include anything else on that final line.",B,B,[],[],[],[],[],B,B,B,B,B,4000,2391
3,"Can you answer the following question as accurately as possible? Question: You ! ; and three ! friends : go to a : concert. The total cost for four tickets is $112. , Write ! and solve an equation ; to find the cost of : one ! ticket ; , : , t.: 
 Choices: A) 4t = 112; $448, B) 4t = 112; $28, C) t over 4 = 112; $448, D) t over 4 = 112; $28. Briefly explain your reasoning. Choose only one of A, B, C, or D. At the end, output only one final answer like \boxed{(A)}, \boxed{(B)}, \boxed{(C)}, or \boxed{(D)}. Do not add extra commentary after the answer. Do not include anything else on that final line.",B,B,[],[],[],[],[],B,B,B,B,B,4975,2782
4,"Can you answer the following question as accurately as possible? Question: ; Use the expression below to answer : the question. 3 × [(2 . × ? 6 – 5) + (8 ÷ ? 4)] – ! 1 : . ; What is : the value of : ! the . expression? ;: 
 Choices: A) 9, B) 11, C) 26, D) 32. Briefly explain your reasoning. Choose only one of A, B, C, or D. At the end, output only one final answer like \boxed{(A)}, \boxed{(B)}, \boxed{(C)}, or \boxed{(D)}. Do not add extra commentary after the answer. Do not include anything else on that final line.",C,C,[],[],[],[],[],C,C,C,C,C,4075,4039
5,"Can you answer the following question as accurately as possible? Question: Write 1 and 1 over , . ; 11 as : a whole or mixed number in ! simplest ? ; form.: 
 Choices: A) 1.1 over 11, B) 11 over 11, C) 12 over 11, D) 11 over 12. Briefly explain your reasoning. Choose only one of A, B, C, or D. At the end, output only one final answer like \boxed{(A)}, \boxed{(B)}, \boxed{(C)}, or \boxed{(D)}. Do not add extra commentary after the answer. Do not include anything else on that final line.",C,C,[],[],[],[],[],C,C,C,C,C,3850,5171
6,"Can you answer the following question as accurately as possible? Question: Find ; the quotient of . 2.16 ÷ 0.06. !: 
 Choices: A) 3.6, B) 36, C) 0.01272, D) 12.72. Briefly explain your reasoning. Choose only one of A, B, C, or D. At the end, output only one final answer like \boxed{(A)}, \boxed{(B)}, \boxed{(C)}, or \boxed{(D)}. Do not add extra commentary after the answer. Do not include anything else on that final line.",B,B,[],[],[],[],[],B,B,B,B,B,3475,2883
7,"Can you answer the following question as accurately as possible? Question: Find the difference of 142.76 ; – : 16.5. .: 
 Choices: A) 159.26, B) 2.224, C) 14,111, D) 126.26. Briefly explain your reasoning. Choose only one of A, B, C, or D. At the end, output only one final answer like \boxed{(A)}, \boxed{(B)}, \boxed{(C)}, or \boxed{(D)}. Do not add extra commentary after the answer. Do not include anything else on that final line.",D,D,[],[],[],[],[],D,D,D,D,D,3650,1553
8,"Can you answer the following question as accurately as possible? Question: Find the quotient of : 5.04/0.7 :: 
 Choices: A) 0.72, B) 0.702, C) 10.0571, D) 7.2. Briefly explain your reasoning. Choose only one of A, B, C, or D. At the end, output only one final answer like \boxed{(A)}, \boxed{(B)}, \boxed{(C)}, or \boxed{(D)}. Do not add extra commentary after the answer. Do not include anything else on that final line.",D,D,[],[],[],[],[],D,D,D,D,D,3400,2430
9,"Can you answer the following question as accurately as possible? Question: Jimmy and Kima ? ; ? are going : ; on : a ; trip. They will drive . for three ! days. The first day they ! will drive 182 miles. : : The ! second , ? day . they will drive 439 miles. , The ! third day they will drive : 217 miles. , Which expression is the closest ? ? ; estimate of how many miles , . . Jimmy and Kima will drive on their ! : trip?: 
 Choices: A) 150 + 400 + 200, B) 200 + 400 + 200, C) 200 + 450 + 200, D) 200 + 500 + 200. Briefly explain your reasoning. Choose only one of A, B, C, or D. At the end, output only one final answer like \boxed{(A)}, \boxed{(B)}, \boxed{(C)}, or \boxed{(D)}. Do not add extra commentary after the answer. Do not include anything else on that final line.",C,B,[],[],[],[],[],B,B,B,B,B,6375,4112
